ID,TYPE,USER,GENDER,AGE,name
8857,3,801,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008857_3_000801_MALE_25.jpg
8857,4,801,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008857_4_000801_MALE_25.jpg
8859,1,827,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008859_1_000827_MALE_30.jpg
8859,4,827,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008859_4_000827_MALE_30.jpg
8860,1,4748,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008860_1_004748_NONE_28.jpg
8860,2,4748,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008860_2_004748_NONE_28.jpg
8860,4,4748,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008860_4_004748_NONE_28.jpg
8861,1,4187,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008861_1_004187_MALE_33.jpg
8861,3,4187,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008861_3_004187_MALE_33.jpg
8862,1,5582,FEMALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008862_1_005582_FEMALE_21.jpg
8862,3,5582,FEMALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008862_3_005582_FEMALE_21.jpg
8862,4,5582,FEMALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008862_4_005582_FEMALE_21.jpg
8863,2,5661,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008863_2_005661_MALE_22.jpg
8864,1,6087,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008864_1_006087_FEMALE_22.jpg
8864,2,6087,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008864_2_006087_FEMALE_22.jpg
8864,4,6087,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008864_4_006087_FEMALE_22.jpg
8865,2,1841,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008865_2_001841_MALE_29.jpg
8865,3,1841,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008865_3_001841_MALE_29.jpg
8866,1,6088,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008866_1_006088_NONE_18.jpg
8866,2,6088,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008866_2_006088_NONE_18.jpg
8866,3,6088,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008866_3_006088_NONE_18.jpg
8867,1,6089,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008867_1_006089_NONE_21.jpg
8867,2,6089,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008867_2_006089_NONE_21.jpg
8867,3,6089,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008867_3_006089_NONE_21.jpg
8868,2,6090,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008868_2_006090_NONE_19.jpg
8868,3,6090,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008868_3_006090_NONE_19.jpg
8868,4,6090,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008868_4_006090_NONE_19.jpg
8869,3,4808,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008869_3_004808_NONE_22.jpg
8869,4,4808,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008869_4_004808_NONE_22.jpg
8870,2,910,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008870_2_000910_MALE_23.jpg
8870,3,910,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008870_3_000910_MALE_23.jpg
8870,4,910,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008870_4_000910_MALE_23.jpg
8871,2,4454,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008871_2_004454_FEMALE_20.jpg
8872,1,1151,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008872_1_001151_FEMALE_25.jpg
8872,2,1151,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008872_2_001151_FEMALE_25.jpg
8872,3,1151,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008872_3_001151_FEMALE_25.jpg
8872,4,1151,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008872_4_001151_FEMALE_25.jpg
8873,2,6091,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008873_2_006091_MALE_18.jpg
8873,4,6091,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008873_4_006091_MALE_18.jpg
8874,1,6092,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008874_1_006092_NONE_18.jpg
8874,2,6092,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008874_2_006092_NONE_18.jpg
8874,3,6092,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008874_3_006092_NONE_18.jpg
8874,4,6092,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008874_4_006092_NONE_18.jpg
8875,2,267,NONE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008875_2_000267_NONE_44.jpg
8876,1,6093,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008876_1_006093_NONE_21.jpg
8876,2,6093,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008876_2_006093_NONE_21.jpg
8876,3,6093,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008876_3_006093_NONE_21.jpg
8876,4,6093,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008876_4_006093_NONE_21.jpg
8877,1,3473,NONE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008877_1_003473_NONE_33.jpg
8877,2,3473,NONE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008877_2_003473_NONE_33.jpg
8877,3,3473,NONE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008877_3_003473_NONE_33.jpg
8877,4,3473,NONE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008877_4_003473_NONE_33.jpg
8878,2,1814,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008878_2_001814_FEMALE_23.jpg
8879,1,4177,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008879_1_004177_MALE_23.jpg
8879,3,4177,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008879_3_004177_MALE_23.jpg
8880,3,4020,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008880_3_004020_MALE_18.jpg
8881,2,5680,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008881_2_005680_MALE_31.jpg
8881,3,5680,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008881_3_005680_MALE_31.jpg
8881,4,5680,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008881_4_005680_MALE_31.jpg
8882,2,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008882_2_000134_FEMALE_44.jpg
8882,3,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008882_3_000134_FEMALE_44.jpg
8883,1,1866,FEMALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008883_1_001866_FEMALE_28.jpg
8884,1,6094,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008884_1_006094_FEMALE_26.jpg
8884,2,6094,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008884_2_006094_FEMALE_26.jpg
8884,3,6094,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008884_3_006094_FEMALE_26.jpg
8884,4,6094,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008884_4_006094_FEMALE_26.jpg
8885,1,1723,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008885_1_001723_NONE_23.jpg
8885,2,1723,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008885_2_001723_NONE_23.jpg
8885,3,1723,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008885_3_001723_NONE_23.jpg
8885,4,1723,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008885_4_001723_NONE_23.jpg
8886,3,6095,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008886_3_006095_MALE_23.jpg
8887,2,3624,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008887_2_003624_NONE_28.jpg
8887,3,3624,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008887_3_003624_NONE_28.jpg
8887,4,3624,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008887_4_003624_NONE_28.jpg
8888,2,1816,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008888_2_001816_NONE_21.jpg
8888,3,1816,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008888_3_001816_NONE_21.jpg
8889,1,613,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008889_1_000613_MALE_22.jpg
8890,2,5228,FEMALE,42,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008890_2_005228_FEMALE_42.jpg
8890,4,5228,FEMALE,42,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008890_4_005228_FEMALE_42.jpg
8891,1,6096,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008891_1_006096_MALE_23.jpg
8891,2,6096,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008891_2_006096_MALE_23.jpg
8891,3,6096,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008891_3_006096_MALE_23.jpg
8892,1,3737,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008892_1_003737_MALE_30.jpg
8892,3,3737,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008892_3_003737_MALE_30.jpg
8893,1,4665,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008893_1_004665_MALE_22.jpg
8893,2,4665,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008893_2_004665_MALE_22.jpg
8893,3,4665,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008893_3_004665_MALE_22.jpg
8894,1,6097,NONE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008894_1_006097_NONE_34.jpg
8894,3,6097,NONE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008894_3_006097_NONE_34.jpg
8894,4,6097,NONE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008894_4_006097_NONE_34.jpg
8895,1,6098,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008895_1_006098_NONE_21.jpg
8895,3,6098,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008895_3_006098_NONE_21.jpg
8895,4,6098,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008895_4_006098_NONE_21.jpg
8896,1,1931,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008896_1_001931_MALE_23.jpg
8896,4,1931,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008896_4_001931_MALE_23.jpg
8897,1,5783,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008897_1_005783_NONE_20.jpg
8897,4,5783,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008897_4_005783_NONE_20.jpg
8898,1,5090,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008898_1_005090_MALE_20.jpg
8898,2,5090,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008898_2_005090_MALE_20.jpg
8898,3,5090,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008898_3_005090_MALE_20.jpg
8898,4,5090,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008898_4_005090_MALE_20.jpg
8899,1,5588,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008899_1_005588_MALE_24.jpg
8899,2,5588,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008899_2_005588_MALE_24.jpg
8899,3,5588,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008899_3_005588_MALE_24.jpg
8899,4,5588,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008899_4_005588_MALE_24.jpg
8900,2,344,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008900_2_000344_MALE_31.jpg
8900,4,344,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008900_4_000344_MALE_31.jpg
8901,3,4301,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008901_3_004301_MALE_18.jpg
8902,2,3123,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008902_2_003123_MALE_23.jpg
8902,3,3123,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008902_3_003123_MALE_23.jpg
8903,4,2331,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008903_4_002331_MALE_22.jpg
8904,1,3865,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008904_1_003865_NONE_21.jpg
8904,3,3865,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008904_3_003865_NONE_21.jpg
8904,4,3865,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008904_4_003865_NONE_21.jpg
8905,1,3295,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008905_1_003295_MALE_21.jpg
8906,1,6099,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008906_1_006099_MALE_36.jpg
8906,3,6099,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008906_3_006099_MALE_36.jpg
8906,4,6099,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008906_4_006099_MALE_36.jpg
8907,2,2233,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008907_2_002233_NONE_22.jpg
8908,2,6100,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008908_2_006100_NONE_24.jpg
8909,1,3366,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008909_1_003366_MALE_27.jpg
8909,3,3366,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008909_3_003366_MALE_27.jpg
8910,1,4845,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008910_1_004845_MALE_21.jpg
8910,2,4845,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008910_2_004845_MALE_21.jpg
8910,3,4845,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008910_3_004845_MALE_21.jpg
8910,4,4845,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008910_4_004845_MALE_21.jpg
8911,1,6101,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008911_1_006101_MALE_19.jpg
8911,2,6101,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008911_2_006101_MALE_19.jpg
8912,1,6102,FEMALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008912_1_006102_FEMALE_34.jpg
8912,3,6102,FEMALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008912_3_006102_FEMALE_34.jpg
8913,4,6103,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008913_4_006103_MALE_27.jpg
8914,1,6104,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008914_1_006104_NONE_30.jpg
8914,2,6104,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008914_2_006104_NONE_30.jpg
8914,3,6104,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008914_3_006104_NONE_30.jpg
8914,4,6104,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008914_4_006104_NONE_30.jpg
8915,1,6105,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008915_1_006105_MALE_21.jpg
8915,2,6105,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008915_2_006105_MALE_21.jpg
8915,3,6105,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008915_3_006105_MALE_21.jpg
8915,4,6105,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008915_4_006105_MALE_21.jpg
8916,1,1980,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008916_1_001980_MALE_34.jpg
8916,3,1980,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008916_3_001980_MALE_34.jpg
8917,1,586,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008917_1_000586_MALE_34.jpg
8917,2,586,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008917_2_000586_MALE_34.jpg
8918,2,6106,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008918_2_006106_NONE_20.jpg
8919,3,1933,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008919_3_001933_MALE_25.jpg
8919,4,1933,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008919_4_001933_MALE_25.jpg
8920,1,2409,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008920_1_002409_MALE_24.jpg
8920,2,2409,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008920_2_002409_MALE_24.jpg
8921,1,606,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008921_1_000606_NONE_39.jpg
8921,3,606,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008921_3_000606_NONE_39.jpg
8922,1,6107,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008922_1_006107_NONE_21.jpg
8922,2,6107,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008922_2_006107_NONE_21.jpg
8922,3,6107,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008922_3_006107_NONE_21.jpg
8922,4,6107,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008922_4_006107_NONE_21.jpg
8923,3,3212,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008923_3_003212_MALE_34.jpg
8923,4,3212,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008923_4_003212_MALE_34.jpg
8924,1,6108,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008924_1_006108_MALE_27.jpg
8924,2,6108,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008924_2_006108_MALE_27.jpg
8924,3,6108,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008924_3_006108_MALE_27.jpg
8925,1,6109,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008925_1_006109_NONE_19.jpg
8925,2,6109,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008925_2_006109_NONE_19.jpg
8925,3,6109,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008925_3_006109_NONE_19.jpg
8925,4,6109,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008925_4_006109_NONE_19.jpg
8926,1,5254,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008926_1_005254_NONE_23.jpg
8926,4,5254,NONE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008926_4_005254_NONE_23.jpg
8927,1,6110,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008927_1_006110_NONE_39.jpg
8927,2,6110,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008927_2_006110_NONE_39.jpg
8927,3,6110,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008927_3_006110_NONE_39.jpg
8927,4,6110,NONE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008927_4_006110_NONE_39.jpg
8928,1,6111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008928_1_006111_NONE_20.jpg
8928,3,6111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008928_3_006111_NONE_20.jpg
8929,1,2089,FEMALE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008929_1_002089_FEMALE_38.jpg
8929,3,2089,FEMALE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008929_3_002089_FEMALE_38.jpg
8930,2,2704,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008930_2_002704_MALE_35.jpg
8930,3,2704,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008930_3_002704_MALE_35.jpg
8931,1,4278,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008931_1_004278_NONE_19.jpg
8931,4,4278,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008931_4_004278_NONE_19.jpg
8932,2,2711,FEMALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008932_2_002711_FEMALE_21.jpg
8933,2,6112,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008933_2_006112_MALE_21.jpg
8933,4,6112,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008933_4_006112_MALE_21.jpg
8934,2,6113,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008934_2_006113_MALE_26.jpg
8934,3,6113,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008934_3_006113_MALE_26.jpg
8934,4,6113,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008934_4_006113_MALE_26.jpg
8935,2,6114,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008935_2_006114_NONE_24.jpg
8935,3,6114,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008935_3_006114_NONE_24.jpg
8935,4,6114,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008935_4_006114_NONE_24.jpg
8936,1,3833,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008936_1_003833_MALE_33.jpg
8936,2,3833,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008936_2_003833_MALE_33.jpg
8936,3,3833,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008936_3_003833_MALE_33.jpg
8937,1,1238,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008937_1_001238_MALE_24.jpg
8937,3,1238,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008937_3_001238_MALE_24.jpg
8938,1,1471,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008938_1_001471_NONE_22.jpg
8938,3,1471,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008938_3_001471_NONE_22.jpg
8938,4,1471,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008938_4_001471_NONE_22.jpg
8939,1,5775,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008939_1_005775_MALE_23.jpg
8939,2,5775,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008939_2_005775_MALE_23.jpg
8939,3,5775,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008939_3_005775_MALE_23.jpg
8939,4,5775,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008939_4_005775_MALE_23.jpg
8940,1,2164,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008940_1_002164_MALE_23.jpg
8940,2,2164,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008940_2_002164_MALE_23.jpg
8940,4,2164,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008940_4_002164_MALE_23.jpg
8941,1,6115,MALE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008941_1_006115_MALE_38.jpg
8941,4,6115,MALE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008941_4_006115_MALE_38.jpg
8942,1,6116,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008942_1_006116_MALE_27.jpg
8942,3,6116,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008942_3_006116_MALE_27.jpg
8942,4,6116,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008942_4_006116_MALE_27.jpg
8943,2,388,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008943_2_000388_MALE_21.jpg
8943,3,388,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008943_3_000388_MALE_21.jpg
8943,4,388,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008943_4_000388_MALE_21.jpg
8944,2,253,MALE,47,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008944_2_000253_MALE_47.jpg
8944,3,253,MALE,47,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008944_3_000253_MALE_47.jpg
8944,4,253,MALE,47,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008944_4_000253_MALE_47.jpg
8945,1,5137,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008945_1_005137_FEMALE_26.jpg
8945,2,5137,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008945_2_005137_FEMALE_26.jpg
8945,3,5137,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008945_3_005137_FEMALE_26.jpg
8945,4,5137,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008945_4_005137_FEMALE_26.jpg
8946,1,2262,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008946_1_002262_MALE_24.jpg
8946,2,2262,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008946_2_002262_MALE_24.jpg
8946,3,2262,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008946_3_002262_MALE_24.jpg
8946,4,2262,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/008946_4_002262_MALE_24.jpg
